nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
casual vintage valencia,españa,habitación doble deluxe,3,pareja,muy bien,la ubicación y el personal,,8.0,2026-03-03,muy bien
casual vintage valencia,españa,habitación doble deluxe,2,pareja,bien,lo mejor la ubicación. la habitacion era espaciosa.,"la insonorización era nula, se oía todo el ruido de la calle. el buffet tiene margen de mejora, el café infumable.",7.0,2026-03-02,muy bien
casual vintage valencia,españa,,4,familia,muy bien,ubicación,"recepción muy pequeña, se hace difícil el proceso de check in ya que tanto el recepcionista como el clientes tiene poco espacio y hay mucha afluencia siempre",8.0,2026-02-23,muy bien
casual vintage valencia,españa,habitación doble,1,persona que viaja sola,muy bien,muchas cosas,cuando llegue no había agua caliente,8.0,2026-02-15,muy bien
casual vintage valencia,españa,,1,pareja,muy bien,ubicación. personal muy atento. limpieza,,8.0,2026-02-02,muy bien
casual vintage valencia,españa,habitación doble deluxe,2,pareja,muy bien,ubicacion. cama muy comoda,estuvimos en el 1 piso y se oia mas jaleo.,8.0,2026-02-01,muy bien
casual vintage valencia,españa,habitación triple,1,familia,hotel muy céntrico con buena relación calidad precio,excelente ubicación y personal amable.,la insonorización de las ventanas es deficitaria y las camas ruidosas.,8.0,2026-01-29,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,fantástico,para lo que necesitaba en ese momento cumplió mis expectativas. muy céntrico,,9.0,2026-01-28,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,buena elección si quieres disfrutar del centro de la ciudad,ubicación,ascensor diminuto para las habitaciones que hay,8.0,2026-01-23,muy bien
casual vintage valencia,españa,habitación doble con terraza,1,familia,"habitación correcta, ubicación excelente.","la ubicación es excelente. la habitación estaba bien y el desayuno bastante bien. el personal del desayuno de maravilla, muy amables. la recepcionista de la mañana también pero la que nos recibió el día anterior no era muy simpática que digamos. se escuchaba un poco el paso de gente ya que estábamos al lado del ascensor pero bueno, correcto.",,7.0,2026-01-21,muy bien
casual vintage valencia,españa,,1,pareja,"buena habitación, malo el parking","ubicación, baño completo, cama cómoda, detalles de cortesia","el parking está a 500 metros y además l a tarifa del parking con sello del hotel subió a 18 euros, para que actualicen, insistí que veníamos del hotel, presenté el sello en el ticket pero aún así me cobraron 18, no 17 como anuncian",7.0,2026-01-17,muy bien
casual vintage valencia,españa,,1,persona que viaja sola,satisfecho,ubicación perfecta y desayuno correcto. la habitación muy cómoda y grande,"el desayuno podría tener algún alimento más, por lo demás muy bien",8.0,2026-01-14,muy bien
casual vintage valencia,españa,habitación doble deluxe,3,pareja,estancia muy agradable,la ubicación,el ruido,8.0,2026-01-12,muy bien
casual vintage valencia,españa,habitación doble,1,pareja,muy bien,"la ubicación, por estar cerca de los sitios a visitar","el check in empieza a 15 h, demasiado tarde",8.0,2026-01-09,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,3,persona que viaja sola,"ubicación excelente, precio elevado.","ubicación céntrica, excelente.","precio elevado para lo que se ofrece. demasiados cartelitos de papel o cartón con las indicaciones típicas: podrían acumularse, con menos gasto de papel  y esto sería más coherente con los principios de ecología y economía -no dejar toallas para lavado, no hacer limpiezas diarias, etc- .",8.0,2026-01-03,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,3,persona que viaja sola,hotel muy bien ubicado,su ubicación,habitación muy pequeña y algo fría a pesar aire acondicionado. era habitación sin vistas como pedí pero no pensé tuviera un edificio justo enfrente.,7.0,2025-12-30,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,4,pareja,ubicación excelente. en general buen hotel,la ubicación excelente. en la plaza del ayuntamiento. camas cómodas y personal agradable. desayuno normalito,no había calefacción en el baño,8.0,2025-12-22,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,2,pareja,valencia en navidad,"su ubicación,aunque molestaban los ruidos de los bares por la mañana temprano con los camiones reponiendo.","el buffet escaso,con poca variedad en general.",8.0,2025-12-10,muy bien
casual vintage valencia,españa,habitación doble,2,pareja,bien,la ubicación.,no nos resolvieron la incidencia con el mando del aire acondicionado. estuvimos toda la estancia llamando para que lo encendiesen y apagasen desde recepción.,7.0,2025-12-03,muy bien
casual vintage valencia,españa,habitación doble,1,pareja,hotel familiar y muy bien situado.,donde se encuentra situado,el baño,8.0,2025-12-01,muy bien
casual vintage valencia,españa,,1,persona que viaja sola,fantástico,ubicación,decoración,9.0,2025-11-24,muy bien
casual vintage valencia,españa,,1,persona que viaja sola,fantástico,la ubicación es inmejorable,,9.0,2025-11-22,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,4,pareja,desayuno optimo y lugar centrico,"está muy bien ubicado, pleno centro, fácil llegar desde el aeropuerto en tren. el desayuno cuenta con lo principal para que cumpla su función. repetiria.",la habitación que nos tocó solo tenia ventana a un patio interior y no estaba tan bien reformado como otros.,8.0,2025-11-10,muy bien
casual vintage valencia,españa,,1,familia,mejor de lo que esperaba,"la ubicación es excelente, la habitación mejor de lo que esperaba y el desayuno bueno",es un poco antiguo,9.0,2025-11-09,muy bien
casual vintage valencia,españa,habitación doble con balcón - 2 camas,2,familia,buena opcion por ubicacion y precio.,excelente ubicacion. buena relacion precio calidad. desayuno ok.,"podrian mejorar las opciones de desayuno. insonnorizacion del exterior es muy buena, pero entre las habitaciones no lo es.",8.0,2025-10-16,muy bien
casual vintage valencia,españa,,2,grupo,"buena ubicación y bien todo, pero mejor no elegir habitación interior","limpio, moderno, ubicación excelente, personal muy amable, habitación muy bien con aire acondicionado, pero con la pega expuesta en el siguiente apartado","habitación muy bien, con aire acondicionado, pero interior, nos pusieron en una doble con anexo, pero sólo tenía ventana a un patio interior donde no se veía ni el cielo, y donde daban todas las máquinas de aire acondicionado del edificio, por lo que no podíamos ni abrir porque entraba mucho calor de esas máquinas. solucionábamos poniendo el aire acondicionado",8.0,2025-10-13,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,2,persona que viaja sola,muy bien,"muy cómodo, el personal amable y la ubicación no podría ser mejor. el desayuno muy bueno.",,8.0,2025-10-12,muy bien
casual vintage valencia,españa,,2,pareja,bien,"limpio,camas cómodas y hubicacion céntrica",tuvimos que cambiar de habitación porque en la nuestra había cucaracha,7.0,2025-10-03,muy bien
casual vintage valencia,españa,,1,familia,muy bien,ok,,8.0,2025-09-09,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,familia,profesionalidad de los empleados y excelente y céntrica ubicación,"la amabilidad de los empleados y la ubicación, habitación simenciosa en 5 ",todo correcto,8.0,2025-09-01,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,buena opción,"la ubicación, al lado del ayuntamiento y del casco histórico. y la atención en recepción por parte de francesca que fue maravillosa.",,8.0,2025-08-11,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,2,pareja,buena relación calidad-precio,"la ubicación, la amabilidad del personal y la amplitud de la habitación",en la habitación había un olor muy fuerte como a alcantarilla durante todo el día y hacía la estancia un poco desagradable,7.0,2025-07-27,muy bien
casual vintage valencia,españa,,1,familia,gran ubicación,"la ubicación. el personal. la cama grande y cómoda. desayuno correcto, variado y siempre atentas las camareras.","la habitación de al lado se oía demasiado. parecía que los niños estuvieran en nuestra habitación. también las personas que pasaban por el pasillo. no había escobilla en el baño. la puerta de entrada no daba sensación de seguridad al tener al descubierto parte del marco donde encajaba la cerradura. entiendo que la ubicación hace que suba el precio y que no hay más espacio para los ascensores,pero no me gustó la anchura de éstos.",7.0,2025-07-27,muy bien
casual vintage valencia,españa,,1,pareja,me encantó,"excelente ubicación, buen tamaño de la habitación y todos los servicios básicos cubiertos.",,8.0,2025-07-23,muy bien
casual vintage valencia,españa,habitación doble,1,persona que viaja sola,fantástico,"ubicación, vistas. relación calidad precio. amabilidad de todo el personal, tanto en recepción como en el desayuno","si tengo que poner algo, diría el escalón para acceder al baño",9.0,2025-07-07,muy bien
casual vintage valencia,españa,habitación triple,1,familia,muy bien,ubicacion excelente.,ascensor insuficiente y lento.,8.0,2025-07-05,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,3,familia,calidad precio muy bien,el personal muy amable y el desayuno muy bueno,solo hay un ascensor y resulta insuficiente para tanta gente que se hospeda,9.0,2025-06-30,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,2,persona que viaja sola,muy bien,la ubicación es perfecta y el personal muy amable,la habitación era interior y las ventas eran altas. era una sensación un poco de claustrofobia. no había buena iluminación.,8.0,2025-05-11,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,fin de semana en valencia,"la ubicación, estaba en pleno centro de valencia. la habitación muy bien, camas cómodas. personal del hotel tanto de recepción como de limpieza muy amables",nada . me gustó todo,8.0,2025-04-27,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,2,pareja,muy bien,"esta muy buen situado ,la decoración es muy divertida ,la habitacion amplia,el desayuno muy correcto.",,8.0,2025-04-13,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,2,persona que viaja sola,excelente ubicación pésima habitación,"lo mejor del hotel es la ubicación y la amabilidad del personal.. lo peor en mi caso fue la habitación, una doble muy muy pequeña, interior, muy agobiante, sin ventilación y prácticamente sin luz natural, con una ventana minúscula situada muy alto.",,7.0,2025-04-07,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,2,persona que viaja sola,muy bien,"la ubicacion magnifica, amabilidad del personal, flexibilidad para hora de entrar y disposicion para guardar el equipaje a la salida",,8.0,2025-04-07,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,5,pareja,muy bien,"la habitación muy amplia, muy guay decorada y muy céntrico la ubicación","la puerta de entrada a la habitación, q entraba x debajo toda la luz del pasillo x su holgura y la cortina de la ducha, q no pudiera ser aunque fuera una parte fija de mampara..desde luego no nos quejamos pero no pudimos abrir ventana x dar para un patio pequeño de tuberías.",8.0,2025-04-03,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,grupo,muy buena ubicación,muy buena ubicación. habitación y baño cómodo. atención amable de todo el personal.,,8.0,2025-03-29,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,un hotel muy apañado para una estancia breve,ubicación muy buena,,8.0,2025-02-19,muy bien
casual vintage valencia,españa,habitación doble,1,pareja,perfecto para visitar valencia,muy bien ubicado,hay solo un ascensor y la espera es a veces larga,7.0,2025-02-16,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,repetible sin duda,la ubicación.,espacio wc.,9.0,2025-02-14,muy bien
casual vintage valencia,españa,,1,pareja,buena experiencia,la habitación tenía unas vistas espectaculares era la 705,"el buffet, pensaba que habría un poco más de variedad",7.0,2025-02-09,muy bien
casual vintage valencia,españa,habitación doble,1,familia,"un hotel encantador, buen desayuno y buena situación. el personal muy amable.",su situación y sus vistas.,estaba bien pero lo que menos me gustó fue el baño.,9.0,2025-02-04,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,muy bien,,"el cuarto de baño, bien, pero excesivamente justo. la ubicación de la habitación muy mala. daba a una pared llena de tubos",8.0,2025-02-02,muy bien
casual vintage valencia,españa,,1,familia,fantástico,la localización,,9.0,2025-01-31,muy bien
casual vintage valencia,españa,habitación triple,1,grupo,satisfecho,"la ubicación es excelente; el desayuno estuvo bueno, la habitación y baño confortables.",,9.0,2025-01-31,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,2,persona que viaja sola,buen sitio,la ubicación y el personal,"la habitación era un poco pequeña y me hubiera gustado que tuviera una mesita y un espejo de cuerpo entero, pero general para pasar la noche está muy bien",9.0,2025-01-29,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,2,persona que viaja sola,perfecta ubicación,la ubicación en pleno centro,hacía frío en la habitación incluso con la calefacción puesta. no salía suficiente agua caliente de la ducha,7.0,2025-01-26,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,muy bien,la rapidez del personal para resolver un problema.,,8.0,2025-01-21,muy bien
casual vintage valencia,españa,,2,pareja,perfecta ubicacion,su ubicacion,nos lo solucionaron bastante rápido pero nuestra habitación tenía olores a cloaca.,7.0,2025-01-15,muy bien
casual vintage valencia,españa,habitación doble,1,pareja,ubicación 10,"ubicación 10, vistas al ayuntamiento fantásticas. amenities suficientes.","baño mejorable, puerta del baño solo apta para bajitos. las lámparas sobre la cama no aptas para pax de 180cm",8.0,2025-01-11,muy bien
casual vintage valencia,españa,,1,pareja,bien,"la ubicación, más céntrico imposible.",,7.0,2025-01-11,muy bien
casual vintage valencia,españa,habitación doble,1,pareja,muy bien,situación excepcional,deficiente aislamiento,8.0,2025-01-06,muy bien
casual vintage valencia,españa,,1,familia,fantástico,la ubicación y la funcionalidad de la habitación,"la falta de mantenimiento. el parqué, estaba levantado y con posibilidad de tropiezo o daños en caso de ir descalzo.",9.0,2025-01-04,muy bien
casual vintage valencia,españa,,1,familia,ideal para hacer turismo,"la ubicación es ideal para hacer turismo. muy contentos de que aceptaran mascotas. habitación de tamaño aceptable para cuatro personas. desayuno correcto. buen trato en recepción. en general, recomiendo el hotel.",lo único que el parquing podría estar más cerca del hotel. en el hotel te ponen un sello en el ticket y pagas 17 euros por día.,8.0,2024-12-30,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,muy bien,ubicacion,todo correcto,8.0,2024-12-26,muy bien
casual vintage valencia,españa,habitación triple,1,familia,muy bien,la ubicación,mucho ruido por las noches podría insonorizar las ventanas,8.0,2024-12-25,muy bien
casual vintage valencia,españa,,1,pareja,cómodo y céntrico.,la ubicación del hotel en pleno centro.,la habitación era interior y con vistas a un patio interior. el baño necesita alguna reforma ya que tenía un escalon para entrar y bañera en lugar de ducha.,8.0,2024-12-19,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,buena experiencia,la ubicación,hacía mucho calor y el aire acondicionado no estaba funcionando.,7.0,2024-12-09,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,4,persona que viaja sola,muy bien,"excelente localización en pleno centro de la ciudad muy cercana a la estación de tren principal y al lado de las principales monumentos históricos y área comercial y gastronómica principal de la ciudad. habitación cómoda, limpia y funcional y muy importante con aire acondicionado.",nada en particular,8.0,2024-11-05,muy bien
casual vintage valencia,españa,,1,familia,muy bien,la ubicación está perfecta,"las puertas están un poco deterioradas, falto una neverita. fuera de eso todo muy bien",8.0,2024-10-07,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,bien,"la ubicación, junto a la plaza del ayuntamiento, el mercado central y la lonja. el personal de recepción muy amable.",nada.,7.0,2024-10-03,muy bien
casual vintage valencia,españa,,3,familia,muy bien,ubicación perfecta,,8.0,2024-10-01,muy bien
casual vintage valencia,españa,habitación doble deluxe,2,pareja,muy bien,la decoracion,por la tarde hacia calor en la habitacion y el aire acondicionado era insuficiente,8.0,2024-09-11,muy bien
casual vintage valencia,españa,habitación triple,1,grupo,buena relación calidad precio en el centro de valencia,ubicación y buen desayuno,poco mobiliario para poner cosas en el baño y ducha. elevador lento y pequeño.,9.0,2024-09-10,muy bien
casual vintage valencia,españa,habitación doble deluxe,3,pareja,fantastico,ubicación y comodidad. personal amable. buenos detalles y decoración con gusto de la habitación y baño. marte en especial te acoge con calidez.,ruido leve al está tan céntrico.,9.0,2024-08-27,muy bien
casual vintage valencia,españa,,1,familia,excelente finde en valencia,"la ubicación sin duda es lo mejor, estaba muy limpio y el personal muy amable el desayuno también está genial",la litera se movía mucho y uno de los niños no pudo dormir bien por eso.,9.0,2024-08-26,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,2,persona que viaja sola,opciones,la ubicación muy céntrico,"las fotos promocionales de las vistas te enganchan pero la habitación que tenía, estaba refundida en una esquina oscura.",8.0,2024-08-24,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,2,persona que viaja sola,estancia buena,desayuno regular. poco variado.,el desayuno,7.0,2024-08-22,muy bien
casual vintage valencia,españa,,1,grupo,buena opción si quieres un lugar muy céntrico,"la ubicación es excepcional, cumplió las expectativas. limpio, sin ruidos para estar tan céntrico, muy bien.",,8.0,2024-08-16,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,muy céntrico,"ubicación excelente, tamaño de la cama muy bueno y muy cómoda.","el baño un poco pequeño y la ducha también para alguien de 1,90 m. hubiera estado genial que tuviera una pequeña nevera para poder tener agua fría.",8.0,2024-08-15,muy bien
casual vintage valencia,españa,,1,familia,fantástico,la localización,,9.0,2024-08-12,muy bien
casual vintage valencia,españa,habitación triple,3,familia,un poco caro para el tipo de habitación,"la ubicación, la limpieza y el trato del personal.","habitación interior, sin luz, con mucho ruido de tuberías. antigua.",8.0,2024-08-10,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,2,persona que viaja sola,bien,tiene una ubicación excelente para ver todo lo situado en el centro y muy bien comunicado para poder ir a la playa. las instalaciones están bien y el personal muy profesional.,aunque las instalaciones están bien también es cierto que las habitaciones son un poco antiguas. si vas buscando algo lujoso no será tu sitio ideal.,7.0,2024-08-08,muy bien
casual vintage valencia,españa,habitación triple,1,familia,estancia agradable,el alojamiento estaba muy bien ubicado. la habitación era amplia con camas muy confortables. además contaba con un split de aire acondicionado que enfriaba enseguida,la ducha era en poco incómoda,8.0,2024-08-04,muy bien
casual vintage valencia,españa,habitación doble,3,familia,"repetiría la estancia, muy agradable","la ubicación, buffet y la atención",ruido de la calle,8.0,2024-07-29,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,4,pareja,hotel causal vintage en valencia,"está muy bien ubicado, cerca de todo. el desayuno genial, además con unas vistas impresionantes. además el servicio del hotel muy servicial y amable.",era difícil acceder con coche al estar muy céntrico. no tenían para aparcar el coche pero tenían un acuerdo con un parking privado cercano. nuestra habitación no tenía nevera y teníamos que depender de la recepción todo el tiempo si queríamos guardar algo.,9.0,2024-07-22,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,grupo,recomiendo esta habitacion para una noche o dos,habitacion tematica.botella de agua gratis.desayuno,la fruta estaba pasada,8.0,2024-07-18,muy bien
casual vintage valencia,españa,,2,familia,bien,la ubicación en pleno centro,era interior y daba a un patio muy pequeño. aunque nos habían avisado de que era interior no me imaginaba tan pequeño,7.0,2024-07-13,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,bien,la ubicación.,"que llamaran a mi puerta a las 9:30 de la mañana para limpiar. llevaban desde las 8:45 sin parar de hacer ruido moviendo muebles en las habitaciones contiguas y hablando por los pasillos, con lo cual ya no conseguí descansar más. deberían coordinarse con recepción, y comprobar que huesped ha realizado el check out, sino lo ha hecho es por que sigue durmiendo o descansando en la habitación.",7.0,2024-07-03,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,muy bien,ubicación trato del personal,,8.0,2024-06-25,muy bien
casual vintage valencia,españa,,1,pareja,"hotel céntrico bien ubicado, perfecto para ir con mascota","la ubicación inmejorable en el centro. la opción de poder ir con tu mascota, es ideal. el personal, como siempre, perfecto.","el precio en esta ocasión estaba un poco alto. la habitación, estaba bien, aunque se notaba mas antigua que otras anteriores.",8.0,2024-06-25,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,"excelente ubicación, elevado coste para habitación pequeña",la ubicación es excelente. la ducha cn mampara se agradece frente a las cortinas antihigiénicas.,la habitación es demasiado pequeña para el precio tan elevado.,7.0,2024-06-24,muy bien
casual vintage valencia,españa,habitación doble,2,pareja,fin de semana valencia,"la ubicación. en la plaza del ayuntamiento. el hotel es pequeño, pero cómodo. para ser 2 estrellas está muy bien. el personal muy amable. la habitación sencilla, pero suficiente. el desayuno correcto","como siempre, la falta de luz en el baño",8.0,2024-06-24,muy bien
casual vintage valencia,españa,,4,pareja,"el desayuno me pareció muy justo y poca variedad, la calidad muy justa","la ubicación, y el personal",el desayuno,7.0,2024-06-23,muy bien
casual vintage valencia,españa,habitación doble,2,pareja,buen hotel con habitaciones confortables y limpias en el centro de valencia,"la ubicación es muy buena para moverse por el centro de la ciudad. la habitación es confortable aunque se escucha ruido del exterior y eso estando ubicados en la quinta planta. la limpieza de la habitación muy buena. el desayuno buffet normal, aunque el segundo día pedimos un producto que sí había el día anterior y nos dijo una de las chicas que atendían el buffet que  todos los días no ponían lo mismo y que hoy no toca . solicitamos un producto similar y nos dijeron que no tenían. o",el detalle descrito del segundo día en el desayuno,7.0,2024-06-12,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,bien,si,,7.0,2024-06-10,muy bien
casual vintage valencia,españa,habitación doble deluxe,2,persona que viaja sola,fantástico hotel para visitar valencia,"hotel muy bien ubicado, en la plaza del ayuntamiento, cerca de los principales monumentos de la ciudad. la habitación es como en las fotos: muy espaciosa, bien decorada, con una cama muy confortable, vistas a la plaza, etc. el baño es nuevo, precioso. el desayuno merece la pena, por la variedad y calidad  dulce, salado, fruta fresca, etc. , así como por las vistas a la plaza. me ofrecieron un descuento por contratarlo para los dos días.","por decir algo, desde la habitación se oye el trasiego de gente al estar en un primer piso, cerca de la calle. quizá debería mejorarse la insonorización.",9.0,2024-06-08,muy bien
casual vintage valencia,españa,habitación triple,5,familia,muy bien,personal inmejorable y situación idónea para visitar el centro.,"habitación con vista a un horrible patio interior. imposible controlar la temperatura de la ducha, te quemas y te hielas en segundos.",8.0,2024-05-28,muy bien
casual vintage valencia,españa,habitación doble deluxe,2,familia,hotel muy bien situado,"la atención de los empleados fue estupenda, siempre dispuestos a solucionar los inconvenientes y dudas. la ubicación es lo mejor que puede tener el hotel, la infraestructura es correcta a pesar de que se nota antiguo los detalles en decoración están muy bien cuidados. y que permitan hospedar con nuestra mascota fue genial. la habitación grande estaba muy bien entre espacio y decoración, estilo vintage de coche y moto era agradable. la otra habitación si estaba bastante limitada en cuestión de comodidad, incluso el baño estaba bastante viejo","la limpieza, hemos notado que a pesar que vistieron la cama y cambiaron las toallas, el suelo estaba sin fregar y algunas basuras en el suelo sin barrer. el servicio de las cápsulas de café que hay en la habitación no se repusieron y no cuesta nada tener el detalle de tener agua potable dentro de la habitación. el plato de ducha es cómodo pero necesita un sistema de detención de agua para que no se moje todo el baño. también cuando reserve  2 habitaciones  solicite que fueran contiguas o por lo menos cerca, una me la dieron en la planta 1 y la otra en la planta 4, sin informarme previamente, ya que hice la reserva con anticipación. el desayuno bastante escaso y muy limitado en variedad, las cosas dispuesta carecían de atractivo visual y sabor.",7.0,2024-05-20,muy bien
casual vintage valencia,españa,habitación triple,2,pareja,ubicación perfecta,la ubicación y lo grande que era la habitación y el baño.,"no habia vaso para dejar los cepillos de dientes, el colchon parecia que tenia muelles y el desayuno algo escaso.",8.0,2024-05-16,muy bien
casual vintage valencia,españa,,2,familia,bien,"la ubicación es inmejorable, en plena plaza del ayuntamiento, a escasos minutos andando del centro histórico de valencia. el desayuno está bien surtido, además el comedor tiene unas vistas excepcionales.",los chicos de recepción fueron muy amables pero tardaron más de lo previsto en darnos las llaves de la habitación porque no estaba lista cuando llegamos. se producen aglomeraciones de clientes en recepción.,7.0,2024-05-05,muy bien
casual vintage valencia,españa,habitación doble con balcón - 2 camas,3,grupo,fantástico,la atención y el espacio del desayuno. la ubicación es estupenda.,la recepción. no está acorde con las instalaciones del hotel. parece la entrada de un hostel.,9.0,2024-04-26,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,super,todo bien,todo bien,9.0,2024-04-24,muy bien
casual vintage valencia,españa,,1,persona que viaja sola,recomendable,ubicacion excelente. personal muy amable,,7.0,2024-04-14,muy bien
casual vintage valencia,españa,,1,familia,estancia familiar muuuy divertida,"la ubicación es algo a destacar, más en el centro es imposible, de hecho prometemos repetir. recomiendo contratar el desayuno, por el precio es espectacular. la habitación estaba muy bien, para descansar y una buena ducha va más que sobrada. y otra cosa muy destacable, su personal muy atento, educado y servicial.","la habitación tiene algún  pero , pero no voy a decir que no nos gustó ya que cumplía su función sobradamente.",9.0,2024-04-08,muy bien
casual vintage valencia,españa,,1,familia,ubicación excepcional y habitación cómoda.,"ubicación excepcional, lo mejor con diferencia. todo muy cerca andando. cama de matrimonio extragrande y muy cómoda. decoración vintage curiosa. ni un sólo ruido. desayuno bien.",el baño era más antiguo que vintage. pero no puedo poner más pegas.,9.0,2024-04-03,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,"muy buena situación y bien remodelado, muy cómodo!","la situación inmejorable, las vistas a la pza del ayuntamiento. la habitación está ya completamente remodelada, camas cómodas. muy bien la verdad","el ruido que hay en el pasillo, poco más.",8.0,2024-04-03,muy bien
casual vintage valencia,españa,,1,pareja,bien,la ubicación,la ventana que da a un pulmón interior muy feo.,7.0,2024-03-31,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,3,persona que viaja sola,muy bien,"la ubicación excelente, muy céntrico el desayuno muy completo la habitación muy cómoda y limpia el personal muy agradable me ha encantado, lo recomiendo",nada,8.0,2024-03-31,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,pareja,muy bien,el hotel tiene una ubicación excelente. el personal super amable. el recepcionista nos indicó todo tan bien que no tuvimos que acercarnos a la oficina de turismo,,8.0,2024-03-30,muy bien
casual vintage valencia,españa,habitación doble deluxe,1,persona que viaja sola,ajustado a las expectativas,"la ubicación es excelente, el trato dispensado también.",,8.0,2024-03-26,muy bien
casual vintage valencia,españa,habitación doble,1,pareja,muy bien,ubicacion,falta de forma aparcamiento. instalaciones obsoletas y anticuadas.,8.0,2024-03-21,muy bien
casual vintage valencia,españa,,1,familia,muy bien,la decoración y las camas,,8.0,2024-03-17,muy bien
casual vintage valencia,españa,habitación doble deluxe,2,pareja,fantástico,el personal excelente y la ubicación,el ruido de la calle,9.0,2024-03-15,muy bien
casual vintage valencia,españa,habitación triple,1,grupo,muy bien,la vista que tenía,pensaba por un momento que tenía 2 camas cara sonriendo con sudor frío,8.0,2024-03-13,muy bien
casual vintage valencia,españa,,1,grupo,muy agradable,me alojaron en una habitación cuadruple estupenda superior a lo que yo había reservado.,había cierto olor a tuberías.,8.0,2024-03-01,muy bien
casual vintage valencia,españa,,2,familia,fantástico,"la limpieza y la amplitud de la habitación, junto con las vistas y la perfecta ubicación. una estancia muy agradable. sin duda, para repetir.",,9.0,2024-02-19,muy bien
casual vintage valencia,españa,habitación interior individual pequeña,1,persona que viaja sola,bien,"calidad precio muy bien por la ubicación, obvio es una finca antigua reformada, soy valenciano y por trabajo me quedé en el hotel. lo mejor, es que tiene la magia de esos edificios centenarios de valencia","me encantó, y por cierto, súper cómodas las camas y las almohadas",7.0,2024-02-03,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,grupo,muy bien,ubicación y desayuno,ruido de la calle,8.0,2024-02-03,muy bien
casual vintage valencia,españa,habitación doble,3,pareja,casual vintage valencia,"ubicación de 10! en pleno centro, a todo lugar de interés podíamos llegar a pie. paradas de bus y taxis en la propia puerta. el personal, gracias leticia por tu amabilidad y simpatía. la habitación amplia y con vistas a toda la ciudad. limpieza y cuidado de las instalaciones. el desayuno no lo valoro puesto que no incluimos esta opción en la reserva.","el ruido, se entiende que estando en pleno centro se escuchará lo que ocurra en la calle, pero además, las habitaciones no están bien aisladas  se trata de un edificio antiguo  y los gritos de huéspedes de otras habitaciones se escuchaban perfectamente. no hay caja fuerte en la habitaciones y el armario además sin puertas, así que poca seguridad para los objetos personales.",9.0,2024-01-19,muy bien
casual vintage valencia,españa,habitación doble - 2 camas,1,grupo,excelente,"el desayuno bueno , la ubicación excelente",el olor a desagüe dentro de la habitación,9.0,2024-01-10,muy bien
casual vintage valencia,españa,,1,familia,bien,el personal y la hubicacion,el ascensor y que no tuvieran algo para calentar agua o microondas pero el personal divino me resolvió el problema,7.0,2024-01-10,muy bien
