nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
the river hostel,españa,litera en habitación compartida mixta de 12 camas,6,persona que viaja sola,only english,la ubicación está bien,"no me gustó que el personal de la barra del bar hablaban en inglés, cuándo estamos en valéncia.",8.0,2026-04-16,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,"recomendado, vale la pena en relación calidad precio",la atención del personal buena ubicación,,9.0,2026-04-10,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,persona que viaja sola,bien,"la habitación de 4 y la ubicación. el personal muy amable también, como siempre.","mucho ruido en los pasillos  y más tarde de las 22h, que en teoría está prohibido . debería estar más controlado.",7.0,2026-04-06,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,persona que viaja sola,muy bien,,mucho ruido en los pasillos,8.0,2026-04-03,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,persona que viaja sola,buen lugar,el personal y la limpieza. la atención y cuidado a cada consulta y la seguridad.,"creo fué un poco ruidoso hasta después de media noche tanto en la calle como en el propio hostel,al menos al lado de nuestra habitación.",8.0,2026-04-01,muy bien
the river hostel,españa,litera en una habitación compartida femenina,3,persona que viaja sola,fantástico,lo central del lugar,nada,9.0,2026-03-31,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,2,persona que viaja sola,"buen lugar, pero instalaciones obsoletas",la ubicación,instalaciones viejas,9.0,2026-03-20,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,persona que viaja sola,breve pero bueno,me gustó mucho la limpieza que tuvieron en la habitación y los baños. también fueron muy cordiales conmigo lo cual me encantó y aparte me ayudaron a encontrar aparcamiento.,"no me gustó que hubieran muchos grupos de jovenes, que para el wifi tenias que bajar a recepción a pedirlo y que tuviera que guardar el ticket del depósito para que me lo devolvieran.",7.0,2026-03-17,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,pareja,visita a valencia,"el hostal super bien todo, muy recomendado, las camas cómodas, todo muy limpio y orden, instrucciones claras, la ubicación genial, muy cerca del centro, en todo en frente del turia, bien conectado con la estación del nord, y el centro histórico y transporte en general para moverse por la cuidad, todo un acierto que recomiendo y sin duda repetiria",,9.0,2026-03-16,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,3,persona que viaja sola,cómodo para un viaje rápido,la ubicación y el personal,,8.0,2026-03-02,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,persona que viaja sola,muy bien,todo,nada,8.0,2026-02-17,muy bien
the river hostel,españa,cama en habitación compartida mixta de 6 camas,2,persona que viaja sola,muy bien,la tranquilidad,no hay cocina,8.0,2026-02-08,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,2,persona que viaja sola,bien,hostel bien,bien,7.0,2026-02-01,muy bien
the river hostel,españa,cama en habitación compartida mixta de 8 camas,1,persona que viaja sola,muy bien,las habitaciones cómodas y limpias,"los vasos de papel y platos ,mejor bandejitas y vasos que se laven",8.0,2026-01-31,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,por lo general bien,me atendieron bien a pesar de la hora que llegué,ruido en la habitación,9.0,2026-01-26,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,4,persona que viaja sola,fantástico,"el personal y mucho más el personal de la noche, muy amable bíceps flexionado tono de piel claro medio",no tienen juegos para pasar el tiempo jaja,9.0,2026-01-25,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,en general bien,la zona,algo sucio mucha gente,7.0,2026-01-24,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,pareja,superó mis expectativas,"todo limpio, excelente espacio en las literas, no había ruido y las duchas con jabón secador y planchita!",,9.0,2026-01-23,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,pareja,muy buena relación calidad-precio,"muy bien en relación calidad-precio, personal muy amable y atento. las literas están bien, cama cómoda, sábanas limpias. el desayuno por 3.50 la verdad no nos mató pero sabiendo lo q nos costó está muy bien. ubicación excelente.","si sería bueno que pusieran calefacción en las habitaciones.. si bien no pasé frío, por momentos si se sentía que se colaba un poco.",9.0,2026-01-04,muy bien
the river hostel,españa,cama en habitación compartida mixta de 6 camas,1,persona que viaja sola,muy recomendable,"el personal muy amables y atentos, el desayuno fenomenal..","el poco respeto de los compañeros de habitación, no todos, pero después de las 00:30 haciendo ruido como si estuvieran solos",9.0,2026-01-03,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,fantástico,la ubicación,,9.0,2026-01-02,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,2,persona que viaja sola,fantástico,"la atención y el servicio al cliente por parte de todo el personal, son chicos y chicas estupendos", el lugar es fabuloso! pero los compañeros de habitación no fueron cuidadosos con el aseo personal.,9.0,2025-12-17,muy bien
the river hostel,españa,litera en una habitación compartida femenina,4,persona que viaja sola,bien,si atención,,7.0,2025-12-16,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,fantástico,"en general todo estuvo bien. el desayuno, en mi opinión, muy bien","a veces hay información escrita sólo en inglés. independientemente de que la mayoría de la clientela sean extranjeros  no necesariamente de lengua inglesa , todo debería estar primeramente escrito en español  pues estamos en españa , y luego en cualquier idioma que el albergue considere conveniente. dar prioridad al inglés  en españa  es inaceptable y hasta cierto punto indignante. asimismo todo el personal de cara al público debería saber español, lo que no fue el caso. al margen de esto todo lo demás estuvo bien.",9.0,2025-12-15,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,6,persona que viaja sola,un lugar agradable,el ambiente y sobre todo la atención del personal,,9.0,2025-12-05,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,persona que viaja sola,correcto pero procura hacer check in pronto,ubicación y cama,"la limpieza, al llegar tarde, había una becaria y pobrecilla no podía con todos los que llegamos, entonces la espera fué laaaaaarga",7.0,2025-12-02,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,2,persona que viaja sola,buena opcion para algo economico,"muy buena opcion para alojamiento economico, desayuno bueno por el precio",,8.0,2025-12-02,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,muy bien,"en la 2da noche que nos quedamos nos toco 2 camas frente al balcón, una de las mejores vistas!",que no tuviera terraza,8.0,2025-11-29,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,buena experiencia,"la limpieza, la atención de las empleadas, cómo está organizado y lo que te recomiendan por tu bien. el desayuno para mi sorpresa estaba muy bueno.",control de gente que falta al respeto que es ajena a la empresa pero al final puede limitar a la hora de volver a elegirlo.,7.0,2025-11-27,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,grupo,buena relación precio y ubicación,buen desayuno,mejorar un poco la frecuencia de limpieza de baños,9.0,2025-11-26,muy bien
the river hostel,españa,litera en una habitación compartida femenina,1,persona que viaja sola,genial para una noche en cuanto calidad -precio,lo bien comunicado que estaba,,8.0,2025-11-24,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,6,persona que viaja sola,fantástico,muy céntrico y un ambiente muy cordial,no ay nada que objetar,9.0,2025-11-23,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,bien,"baños, duchas, ubicación.",,7.0,2025-11-14,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,"las chicas de recepción, increíbles .","en la recepción me trataron muy bien en todo momento, siempre muy atentos con cualquier necesidad. eso se valora mucho.","el elevador es eterno, 15 minutos esperando.",8.0,2025-11-14,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,2,persona que viaja sola,muy bien,"el desayuno bufet libre excelente, las camas con cortina y un poco de privacidad muy bueno , que tenga enchufe en las parede muy bien , excelente la limpieza de las camas y tuve suerte que poco ruido casi nulo de la gente pero eso quizás es suerte","no hay un metro cerca del hostel , hay que caminar un poco para uno",8.0,2025-11-11,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,persona que viaja sola,calidad precio excelente,ubicación tranquilidad,,9.0,2025-11-10,muy bien
the river hostel,españa,cama en habitación compartida mixta de 8 camas,2,persona que viaja sola,muy bien,céntrico y el personal daba facilidades en todo momento. buen sitio para la media maratón de valencia,,8.0,2025-11-02,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,sólo pasé una noche por trabajo. pero repetiría.,"me trataron muy bien. el emplazamiento es perfecto! la limpieza en baños y duchas, genial.",echo en falta un servicio para guardar bicis plegables. y más tal como ahora está valència en lo que se refiere al uso de la bici urbana.,7.0,2025-11-01,muy bien
the river hostel,españa,cama en habitación compartida mixta de 6 camas,2,persona que viaja sola,bien,,ruido,7.0,2025-10-27,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,fantástico,"buena cocina, habitación espaciosa, circa del centro, .","ruido de la calle, colchon no muy confortable.",9.0,2025-10-24,muy bien
the river hostel,españa,litera en una habitación compartida femenina,4,persona que viaja sola,escapada por valencia,la ubicación del hostel es muy buena. la cama muy cómoda y habitación espaciosa y ventilada.,todo estuvo bastante bien,9.0,2025-10-24,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,muy bien,"la amabilidad en la atención, la relación calidad-precio y la ubicación","como único pega, en la cama había muchos mosquitos diminutos, quizás se deba a la luz y calor, pero terminé llega de picaduras",8.0,2025-10-24,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,familia,bien,,que hacía mucho calor en la habitación y mucho olor de la gente,7.0,2025-10-24,muy bien
the river hostel,españa,cama en habitación compartida mixta de 6 camas,1,pareja,muy bien,la atención y la ubicación,,8.0,2025-10-22,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,para una noche,qué me tocase un cuarto de 10 para mí solo. qué regalo cuando necesitaba descanso.,"30 min de reloj esperando al check in con solo dos personas delante y dos en recepción. ni una sonrisa, se ve que están hartos y saturados. y lo mismo para el staff a la salida. 0 vibra de hostel por parte del staff.",7.0,2025-10-21,muy bien
the river hostel,españa,cama en habitación compartida mixta de 6 camas,3,persona que viaja sola,muy bien,el desayuno buen precio y opciones saludables y sin gluten,los baños,8.0,2025-10-20,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,muy bien,"el desayuno estupendo, muy completo y la ubicación también. también me encantó el trato recibido por el personal de recepción.","el cubículo para dejar la maleta me resultó incómodo; el cajón estaba un poco caído. también eché de menos en la cama alguna pequeña repisa para dejar las gafas, el móvil, un libro, etc.",8.0,2025-10-17,muy bien
the river hostel,españa,cama en habitación compartida mixta de 6 camas,2,persona que viaja sola,muy adecuado para pasar la noche.,"confortable dentro de un hostel. tranquilo. el desayuno, las duchas muy limpias.",encuentro que el precio es elevado para estar compartiendo habitación.,8.0,2025-10-13,muy bien
the river hostel,españa,cama en habitación compartida mixta de 8 camas,1,persona que viaja sola,fantástico,todo muy ameno,,9.0,2025-10-04,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,3,persona que viaja sola,todo excelente salvo la cama donde dormir,buena ubicación en valencia los desayunos estaban completos y muy baratos para todo lo que se me ofrecía nanos y resto lugar común limpio y libre basura,"la cama en litera, se sentía irse a dormir en una caja. incapaz de sentarme en ella para usarla para cambio de ropa. el metal sonaba mucho al moverme y como era plan caja, chocaba las paredes con mis piernas o el techo con mis brazos",7.0,2025-09-30,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,muy bien.,muy buena ubicación. personal atento. baños limpios. en general me gusto bastante.,"un huésped, mujer, de madrugada me abre la cortina estando ya dormido para decirme que no me estuviera moviendo mucho en la cama, cuando yo ya estaba totalmente dormido. ya esa noche no pude dormir.",8.0,2025-09-29,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,pareja,hostel con intimidad al dormir,"todo correcto, un muy buen punto fue que cada cama tiene cortina. esto te da más intimidad. el desayuno no fue una maravilla, pero por el precio está bien.",las instalaciones son bastante antiguas y parte del personal no habla bien español. el precio por una noche en septiembre me parece un poco elevado para lo que ofrece  34 euros por cama .,8.0,2025-09-28,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,3,persona que viaja sola,bien,"ubicación, zonas comunes, baños",habitación algo antigua como las cajoneras y las puertas de entrada a la habitación,7.0,2025-09-20,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,grupo,comodidad,"la tranquilidad, estaba todo muy en silencio","las taquillas para guardar las cosas, eran poco seguras",8.0,2025-09-17,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,mejorar estructura de aseos,el personal fue muy bueno!,la limpieza de las duchas... el agua quedaba estancada. creo que deberían mejorar eso,8.0,2025-09-17,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,3,grupo,cómodo y confortable el lugar,"la comodidad e instalaciones, era bastante cómodo y tenía de todo para que puedas hacerte ahí",,8.0,2025-09-10,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,está bien pero...,"hablan varios idiomas, conoces gente muy diversa. tienes comedor al entrar en el hostel. las vistas desde mi habitación eran muy bonitas y la calle tranquila. muy cerca de todo y junto al río túria. puedes desayunar allí mismo por menos de 5 .",el entrar al cuarto era un poco incómodo ya que tenía que recordar cada vez el código digital. la instalación de esta estaba en bastante mal estado. mucho ruido en los pasillos y la habitación. los baños estaban fuera del cuarto y separados el wc de las duchas. eso sí muy limpio,7.0,2025-09-04,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,genial,,que habia una habitación llenas de hombres y 2 mujeres,9.0,2025-09-03,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,grupo,bien,"la ubicación. el baño estaba muy limpio y cómodo, grande.","la cocina estaba muy sucia y desordenada. soy celiaca y fie muy difícil cocinar sin riesgo de contaminación, a pesar de que me había llevado mis utencillos.",7.0,2025-09-03,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,2,persona que viaja sola,caro y bien.,"la ubicación está muy bien, el edificio es precioso y está reformado bastante moderno el hostel, no he utilizado la cocina ni las zonas comunes pero todo está limpio y intentan fomentar que haya relación entre los huéspedes.","a mi lo de estar en españa y que me escriban en inglés y una de las recepcionistas no sepa hablar español... me chocó. otra cosa que no me gustó fue lo de poner el código en la puerta que fallaba y que el baño estuviera tan lejos de la habitación, pero la verdad que siempre estaba vacio.",7.0,2025-09-01,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,gran lugar para pasar una estancia en valencia,"estancia agradable, lugar limpio y personal muy amable",,9.0,2025-08-31,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,2,persona que viaja sola,muy bien,el ambiente del establecimiento. limpieza.,,8.0,2025-08-30,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,muy buen lugar para alojar,"todo muy bien, lo mejor el personal, muy amables y atentos.",los compartimentos para guardar el equipaje y mochilas en los dormitorios no estan en muy buen estado,9.0,2025-08-22,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,grupo,experiencia top,descansar,nada,8.0,2025-08-21,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,familia,justo,ubicación,sin aire,7.0,2025-08-18,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,3,persona que viaja sola,fantástico,"excelente ubicación, limpio, habitaciones cómoda, organizado y buen desayuno",,9.0,2025-08-17,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,grupo,muy bien,el aire de la habitacion no funcionava y hacia bastante calor,,8.0,2025-08-11,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,cómoda,"relación, calidad precio. hospitalidad de los recepcionistas. había una chica, creo mexicana, super predispuesta. todos igual fueron muy amables! el desayuno muy completo-","no hay mucho. estaba super limpio. me hubiera gustado un locker que no sea de madera, que hacia mucho ruido para mis compañeros de la habitación, durante la noche. la cama, demasiado alta, e incomoda para subir, pero esta ok. luces automáticas en la habitación hubiera estado ok.",9.0,2025-08-11,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,limpieza,la ubicación.,la limpieza.,7.0,2025-08-09,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,3,persona que viaja sola,fantástico,limpiezas y ubicación,,9.0,2025-08-06,muy bien
the river hostel,españa,litera en una habitación compartida femenina,1,persona que viaja sola,fantástico,nos facilitaron todo lo que necesitamos. personal muy humano y entendieron a la perfección nuestras necesidades concretas y las circunstancias.,,9.0,2025-08-04,muy bien
the river hostel,españa,litera en una habitación compartida femenina,4,persona que viaja sola,buen precio para una buena estadia,"cocina bien equipada, limpieza de duchas y baños varias veces al día, nunca encontré el lugar sucio. hay muchas personas en el hostal cada día pero el lugar es grande y tiene mobiliario suficiente para todos. se puede lavar ropa por un buen precio y tiene servicio de desayuno por buen precio también. el dormitorio de 4 personas es grande, las camas cómodas y con buena privacidad, luz natural y ventilación.",a veces se agota el agua caliente  entre 10.00 y 11.00 am  hay que informar para que lo solucionen. en verano no hay problema terminar la ducha con agua fría pero en invierno...,9.0,2025-08-02,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,2,persona que viaja sola,buena,"lo mejor es la ubicación, en pleno centro de valencia, super accesible. además que el hecho de que el desayuno sea buffet también es un plus",siento que a pesar de que está el comedor para socializar le faltan áreas comunes para poder conocer mejor a las personas del hostal,8.0,2025-08-01,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,excelente trato del personal. buena relación calidad precio,"sin duda alguna, lo mejor, el personal","hace calor por la noche, aunque escribí un mensaje a recepción y encendieron el aire. y luego, por otra parte, si vas con coche, que sepas que o dejas el coche en el parking que hay como unos 200 m, olvídate de aparcar",7.0,2025-07-25,muy bien
the river hostel,españa,litera en una habitación compartida femenina,3,persona que viaja sola,fantástico,"la ubicación, el personal, el desayuno bastante bien","los aseos y duchas un poco lejos de las habitaciones, hay pocas perchas",9.0,2025-07-13,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,fantástico,casi todo,no recuerdo,9.0,2025-07-07,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,fantástico,la atención y servicio,todo fabuloso,9.0,2025-07-03,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,muy bien,"dormí súper bien, la habitación muy cómoda.","los baños, solo hay dos por piso con muchas camas, por la mañana todo el mundo va al baño y hay que esperar, se limita la intimidad",8.0,2025-07-02,muy bien
the river hostel,españa,cama en habitación compartida mixta de 6 camas,2,persona que viaja sola,muy bien,"buena ubicación, exelente trato de las chicas de recepción y limpieza 10 puntos.","no me gustó la cama, hace mucho ruido, eso incomoda para dormir. mi colchón no era muy cómodo.",8.0,2025-06-27,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,fantástico,las instalaciones de la cocina y la sala están muy bien,"el desayuno estaba bien, pero yo eche de menos algo de fruta",9.0,2025-06-24,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,2,persona que viaja sola,buena ubicaicon y amplios espacios,las camas comodas y baños amplios,,8.0,2025-06-17,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,persona que viaja sola,"albergue centrico, con muchos usuarios jovenes debido a su relación calidad-precio.",precio muy económico,compartir habitación con otras personas,8.0,2025-06-12,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,1,grupo,genial,"la ubicación, el personal y la limpieza",la almohada bastante incómoda,9.0,2025-06-07,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,bien,ubicación,el ascensor tarda mucho en subir y bajar,7.0,2025-06-06,muy bien
the river hostel,españa,cama en habitación compartida mixta de 4 camas,5,persona que viaja sola,genial la calidad precio de este hostel,"la limpieza, la ubicación y la amabilidad del personal. el uso libre de la cocina sin casi restricciones horarias.","en principio nada , todo bien .",8.0,2025-05-30,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,3,persona que viaja sola,bien!,"me gustó la comodidad de las camas, que tenían cortinas y estaban limpias las sábanas. los baños también muy limpios y cuidados. para mi muy importante sentirte a gusto a la hora de descansar y de bañarte. hay agua, café y te gratis. no está muy a la vista pero una vez que lo descubris es un plus. la cocina está equipada con todo! se puede guardar el equipaje sin cargo lo cual también es un plus. las chicas de recepción españolas muy amables y dispuestas. la ubicación está cómoda para ir al centro histórico y para ir al jardín de turia y la ciudad moderna. hay muchos enchufes disponibles!","no me gustó que faltaba mantenimiento de pintura en paredes y puertas, lo cual resta a la visual del lugar. en la recepción no te guían a la habitación, lo tenes que descubrir solo, tampoco te llevan a conocer el lugar, tenes que hacerlo solo. elegí dormir en una habitación compartida y es la primera vez que me pasa que había un señor mayor de un aspecto muy dudoso, lo cual me hizo poner en duda sobre quedarme o no. me quedé y ok, pero me hizo ruido ese detalle. también me pasó que tiraron mi bolsa de comida de la heladera cuando hicieron limpieza y perdí mi compra! pongan nombre y fecha bien grande! estuve una noche que era de fin de semana y había mucho ruido, después en días de semana no. se recibe muchísima gente de todas las edades, niños, grupos de adolescentes, personas mayores, lo cual puede ser bueno o malo según lo que estés buscando. yo quizás prefiero un ambiente más tranquilo la próxima vez.",7.0,2025-05-29,muy bien
the river hostel,españa,cama en habitación compartida mixta de 6 camas,1,persona que viaja sola,atención excelente,la atención del personal de recepción excelente.,,8.0,2025-05-26,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,siempre regreso,la ubicación comodidad y servicio,,8.0,2025-05-23,muy bien
the river hostel,españa,cama en habitación compartida mixta de 6 camas,2,persona que viaja sola,"hostal river muy comodo, buen servicio y excelente atencion.","el personal de empleados muy eficientes , colaboradores y agradables. el desayuno buffet muy bueno y abundante. recomiendo este hostel.",me hubiese gustado quedarme mas noches.,8.0,2025-05-21,muy bien
the river hostel,españa,cama en habitación compartida mixta de 8 camas,3,persona que viaja sola,muy bien,"habitación bastante amplia para 8 personas, baños muy limpios y amplios. hay secadores de pelo que es de agradecer y la zona de las duchas también es amplia. buena ubicación, a 10 minutos andando de las torres de serrano y enfrente de los jardines del turia. personal súper agradable! tienes zona en la que dejar tú equipaje después del check out que está controlada por el personal. en las camas tienes luz individual, cortina, enchufe y algunos ganchos. lockers debajo de la cama muy amplios.","en mi litera había restos de envoltorios de comida en el somier de la cama de arriba que daban a mi cama. algunos compañeros muy ruidosos de madrugada, estaría bien recordar las normas a quien se hospeda aquí. el colchón en litera de abajo se hundía un poco pero no era del todo incómodo. quizás más espacio con perchas para poder colgar toallas y abrigos.",8.0,2025-05-19,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,muy bien,"la limpieza, el personal y el orden","no se debería de cocinar de 23 a 7, y debería haber algún baño más por planta",8.0,2025-05-19,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,bien,el trato personal,un solo ascensor para tantas personas,7.0,2025-05-06,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,3,persona que viaja sola,bien,todo en general.,,7.0,2025-05-06,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,bueno cara feliz con ojos sonrientes,los baños súper limpios y las duchas,la estructura como tal tiembla sn caminar,9.0,2025-05-02,muy bien
the river hostel,españa,litera en una habitación compartida femenina,1,grupo,nos gustas river hostel. volveremos,la posibilidad de dormir en grupo es algo que nos gusta.,"hubo un problema de limpieza en la habitación, y eso que llegamos a la tarde noche. suerte que en recepción lo solventaron rápidamente y quedó la habitación impecable.",8.0,2025-05-01,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,bien,la ubicación,muchas camas en el dormitorio,7.0,2025-04-29,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,bien,la ubicación y el desayuno variado.,el ascensor parecía estar en malas condiciones y se tardaba demasiado. el box para guardar equipaje y objetos personales estaba roto y no tenía candado,7.0,2025-04-27,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,1,persona que viaja sola,bien,todo muy limpio y cómodo.,"al estar al lado de la carretera se escucha mucho el tráfico, al menos en la habitación que estaba yo, y molesta al dormir.",7.0,2025-04-23,muy bien
the river hostel,españa,litera en una habitación compartida femenina,1,persona que viaja sola,bien,todo estaba muy bien,,7.0,2025-04-12,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,muy bien,"el lugar es limpio, las instalaciones estaban bien. siempre hay alguien que te atiende, el desayuno estaba bueno y abundante! sin dudas lo volvería a elegir",,8.0,2025-04-12,muy bien
the river hostel,españa,litera en una habitación compartida femenina,3,persona que viaja sola,muy bien,"bien situado, tranquilo, habitaciones normalitas con colchones y almohadas cómodas.","en recepción me recibieron hablando en inglés porque nadie hablaba español así que tuve que hacer el checkin en inglés, estando en españa... sólo habia guiris cosa que bueno lo entiendo. algo caro para lo que es, la verdad, las duchas dejan bastante que desear.",8.0,2025-04-08,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,6,persona que viaja sola,excelente,todo excelente.,estava todo perfecto,9.0,2025-04-04,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,4,persona que viaja sola,comodidad y tranquilidad...,todo muy bien...,todo muy bien...,8.0,2025-04-03,muy bien
the river hostel,españa,litera en dormitorio compartido mixto con 10 camas,2,persona que viaja sola,muy buena,"muy bien ubicado, cama, ropa de cama, almohada todo de buena calidad.",lo que menos me gustó fue dejar comida en la nevera y la alacena y que desapareciera 3 veces.,8.0,2025-04-02,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,bien,todo,nada,7.0,2025-04-02,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,persona que viaja sola,volveré...,"la simpatía de toda la plantilla del river hostel, tanto de recepción como de limpieza y seguridad nocturna. un 10 a su atención al público y empatía como viajer s de todo tipo de nacionalidad y tramos de edad.","la altura de la litera, aunque el problema es el estado físico propio, no la altura para acceder a la parte de arriba.",9.0,2025-04-02,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,1,pareja,recomendado,"no me esperaba que por el precio la experiencia fuera a ser muy buena, los recomiendo mucho y volvería de ser el caso",,9.0,2025-03-27,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,2,persona que viaja sola,muy bien,"limpieza, ubicación, secador, gel y champú en duchas. desayuno bueno.","personal recepción no habla español. tal vez uno solo  ..si estuviera en otro país lo entiendo pero estando en españa...no tiene sentido. cama, litera superior, sin soporte para dejar algo. pocos percheros y 0 armarios para dejar ropa. hay cajón bajo las camas.",8.0,2025-03-20,muy bien
the river hostel,españa,litera en una habitación compartida femenina,4,pareja,fantástico,"la ubicación del hostel, muy cercana al centro. limpieza diaria, habitaciones cómodas.",quizás las sábanas tienen un tacto un poco áspero.,9.0,2025-03-20,muy bien
the river hostel,españa,litera en una habitación compartida femenina,1,familia,muy bien,limpieza,,8.0,2025-03-18,muy bien
the river hostel,españa,litera en habitación compartida mixta de 12 camas,2,grupo,muy bien,muy bien ubicado,todo estuvo bien,8.0,2025-03-10,muy bien
